sporulation;oiv;densite_sporulation;experiment;ligne;image_name;surface_necrosee;colonne;sheet;necrose;taille_necrose
1.0;7.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P39;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P39;;4.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P39;;4.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P39;;4.0;fichier total;;
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P40;5.0;1.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P40;5.0;1.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P40;5.0;1.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P40;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P40;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P40;;2.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P40;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P40;;3.0;fichier total;;
1.0;5.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P40;;3.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P40;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P40;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P40;7.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P41;;1.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P41;;1.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P41;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P41;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P41;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P41;;2.0;fichier total;0.0;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P41;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P41;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P41;;3.0;fichier total;;
1.0;3.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P41;;4.0;fichier total;;
1.0;3.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P41;;4.0;fichier total;;
1.0;3.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P41;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P42;;1.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P42;;1.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P42;;1.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P42;;2.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P42;;2.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P42;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P42;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P42;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P42;;3.0;fichier total;;
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P42;9.0;4.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P42;9.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P43;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P43;5.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P43;5.0;1.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P43;;2.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P43;;2.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P43;;2.0;fichier total;0.0;
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P43;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P43;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P43;;3.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P43;;4.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P43;;4.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P43;;4.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P44;;1.0;fichier total;;
1.0;5.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P44;;1.0;fichier total;;
1.0;5.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P44;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P44;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P44;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P44;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P44;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P44;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P44;;4.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P45;;1.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P45;;1.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P45;;1.0;fichier total;;
1.0;7.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P45;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P45;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P45;5.0;2.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P45;;3.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P45;;3.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P45;;3.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P45;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P45;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P45;;4.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P46;7.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P46;7.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P46;7.0;1.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P46;9.0;2.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P46;9.0;2.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P46;9.0;2.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P46;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P46;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P46;5.0;4.0;fichier total;1.0;5.0
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P47;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P47;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P47;;1.0;fichier total;;
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P47;9.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P47;9.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P47;9.0;4.0;fichier total;1.0;7.0
1.0;5.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P48;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P48;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P48;;2.0;fichier total;;
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P48;;3.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P48;;3.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P48;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P48;1.0;4.0;fichier total;1.0;1.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P48;1.0;4.0;fichier total;1.0;1.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P48;1.0;4.0;fichier total;1.0;1.0
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P49;7.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P49;7.0;1.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P49;7.0;1.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P49;7.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P49;7.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P49;7.0;4.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P50;;1.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P50;;1.0;fichier total;0.0;
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P50;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P50;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P50;;2.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P50;;2.0;fichier total;;
1.0;7.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P50;9.0;3.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P50;9.0;3.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P50;9.0;3.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P50;3.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P50;3.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P50;3.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P51;3.0;1.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P51;3.0;1.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P51;3.0;1.0;fichier total;1.0;7.0
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P51;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P51;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P51;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P51;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P51;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P51;;3.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P51;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P51;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P51;;4.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P52;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P52;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P52;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P52;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P52;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P52;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P52;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P52;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P52;;3.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P52;7.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P52;7.0;4.0;fichier total;1.0;5.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P52;7.0;4.0;fichier total;1.0;5.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P53;3.0;1.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P53;3.0;1.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P53;3.0;1.0;fichier total;1.0;9.0
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P53;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P53;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P53;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P53;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P53;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P53;;3.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P53;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P53;5.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P53;5.0;4.0;fichier total;1.0;5.0
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P54;;1.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P54;;1.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P54;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P54;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P54;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P54;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P54;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P54;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P54;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P54;;4.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P54;;4.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P54;;4.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P55;7.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P55;7.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P55;7.0;1.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P55;3.0;2.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P55;3.0;2.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P55;3.0;2.0;fichier total;1.0;9.0
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P55;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P55;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P55;;3.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P56;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P56;;1.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P56;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P56;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P56;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P56;;2.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P56;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P56;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P56;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P56;;4.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P56;;4.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P56;;4.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P57;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P57;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P57;;1.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P57;5.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P57;5.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P57;5.0;2.0;fichier total;1.0;7.0
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P57;5.0;3.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P57;5.0;3.0;fichier total;1.0;9.0
0.0;9.0;;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P57;5.0;3.0;fichier total;1.0;9.0
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P57;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P57;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P57;7.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P58;;1.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P58;;1.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P58;;1.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P58;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P58;;2.0;fichier total;;
1.0;1.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P58;;2.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P58;;3.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P58;;3.0;fichier total;;
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P58;;3.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P58;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P58;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P58;;4.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P59;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P59;;1.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P59;;1.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P59;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P59;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P59;7.0;2.0;fichier total;1.0;7.0
1.0;1.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P59;;3.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P59;;3.0;fichier total;;
1.0;5.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P59;;3.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P59;;4.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P59;;4.0;fichier total;;
1.0;7.0;7.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P59;;4.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P60;;1.0;fichier total;;
1.0;3.0;3.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P60;;1.0;fichier total;;
1.0;5.0;3.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P60;;1.0;fichier total;;
0.0;9.0;;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P60;5.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P60;5.0;2.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P60;5.0;2.0;fichier total;1.0;3.0
1.0;1.0;1.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P60;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P60;;3.0;fichier total;;
1.0;1.0;1.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P60;;3.0;fichier total;;
1.0;3.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P60;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P60;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;c;Exp18DM06_inoc1_T6_P60;;4.0;fichier total;;
1.0;5.0;5.0;Exp18DM06_saisie;a;Exp18DM06_inoc1_T6_P61;5.0;1.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp18DM06_saisie;b;Exp18DM06_inoc1_T6_P61;5.0;1.0;fichier total;1.0;5.0
